GeneID	GSM3172777	GSM3172780	GSM3172781	GSM3172782	GSM3172783	GSM3172784	GSM3172785
3886	7	0	0	0	0	0	0
8689	0	0	0	0	0	0	0
3860	0	0	0	0	0	0	0
3866	12	0	0	0	0	0	0
102466658	0	0	0	0	0	0	0
3880	0	0	0	0	0	0	0
147093	2	0	0	0	0	0	0
3857	0	0	0	0	0	0	0
3861	0	0	0	0	0	0	0
3868	0	0	1	0	0	0	0
3872	0	1	0	0	0	0	0
284116	1	0	0	0	0	0	0
10209	220	843	180	272	288	54	299
2520	0	0	0	0	0	0	0
9001	0	0	0	0	1	0	0
3728	1	55	3	38	29	1	7
10609	8	6	0	5	0	0	0
60681	0	3	0	0	0	0	0
115024	0	21	2	14	24	0	4
317719	1	4	0	1	1	0	0
55175	19	145	16	50	37	4	25
47	11	407	42	152	206	11	48
83538	0	8	2	5	5	0	9
1267	13	152	25	79	111	6	12
7266	13	312	28	120	138	10	68
28511	21	64	5	21	55	6	10
201181	5	2	1	4	4	0	0
110806298	0	1	0	0	2	0	0
79132	0	87	10	21	38	3	2
2648	8	146	13	88	99	0	15
94086	0	2	0	0	0	0	0
5878	15	216	27	31	84	8	21
105371781	4	19	1	8	4	0	0
23415	4	4	0	0	2	2	0
3060	0	1	0	0	0	0	0
84514	9	49	3	17	40	0	1
6777	51	824	75	400	426	16	44
6776	36	311	46	126	203	4	44
6774	112	671	89	273	368	19	99
284119	8	0	3	0	3	0	0
102725238	0	0	1	0	0	0	0
535	23	179	13	83	137	21	14
100847030	0	1	0	1	1	0	0
100847046	0	2	0	1	2	0	0
4669	0	55	4	15	32	1	1
108783654	1	20	3	6	18	1	1
3292	1	13	3	1	6	0	1
80347	5	62	6	34	73	0	8
6945	8	158	7	78	63	1	8
29893	0	36	2	14	15	0	2
162427	20	340	35	143	133	2	21
7283	2	17	2	6	3	0	1
27175	6	64	3	37	25	0	3
79990	0	0	0	1	0	1	0
2826	0	0	1	0	1	0	1
8506	2	67	2	83	62	2	4
2145	23	409	14	335	308	8	63
102466195	0	0	0	1	1	0	0
100190938	5	0	0	0	0	0	0
10266	0	0	0	0	0	0	0
84313	0	30	10	13	11	0	6
65266	0	9	0	4	4	0	0
28958	0	17	6	7	6	0	2
124817	11	78	5	19	16	1	9
8678	21	188	20	61	81	3	29
102465468	0	0	0	0	0	0	0
107985007	0	2	0	2	0	0	0
10197	23	231	23	64	83	3	22
314	0	5	1	4	9	1	0
8639	3	4	0	2	1	0	0
90586	0	0	0	0	0	0	0
388387	0	0	0	0	3	0	0
2538	0	0	0	0	0	0	0
100885850	9	14	4	10	8	0	2
80755	2	14	4	10	8	0	2
100885848	7	4	4	0	3	0	0
146923	35	103	5	55	58	1	5
6155	53	558	71	97	151	6	91
3430	6	42	4	19	27	2	2
10493	6	72	18	43	47	2	6
8153	0	0	0	2	0	0	0
672	17	42	2	25	26	2	8
10230	17	40	2	28	27	2	8
101929767	0	11	0	2	7	0	0
4077	64	496	44	205	241	7	33
113277	6	162	17	107	123	4	15
100874261	1	48	3	31	43	0	1
6066	0	0	0	0	0	0	0
105371785	0	2	0	3	3	0	0
100130581	3	24	1	13	11	0	1
379	2	0	2	0	1	0	0
106660605	0	0	0	0	0	0	0
100313779	0	0	0	0	0	0	0
1659	19	305	27	153	171	6	46
2118	0	1	2	1	1	2	3
4222	0	9	0	7	5	0	0
105371786	0	0	0	1	1	0	1
107985085	0	2	0	0	0	0	0
50964	2	0	0	0	0	0	0
1845	14	123	20	49	67	1	19
284067	0	2	0	0	3	0	0
4356	6	1	0	0	6	0	0
107984979	0	0	0	0	0	0	0
146894	2	0	0	0	0	0	0
107985077	2	0	0	0	0	0	0
4355	1	5	0	0	5	0	0
105371787	0	0	0	0	0	0	0
23591	0	2	0	0	0	0	0
107985086	5	1	0	0	0	0	0
102724183	1	0	0	0	0	0	0
107546764	0	0	0	0	0	0	0
5539	0	0	0	0	0	0	0
5697	0	3	0	0	0	0	0
162417	0	6	0	1	1	0	0
84336	3	26	2	15	22	0	1
124801	14	136	9	42	56	13	24
92579	2	49	5	12	23	0	3
10014	37	196	34	81	180	12	12
105371789	1	9	1	2	2	2	0
78995	0	10	0	2	5	0	0
92591	16	20	6	15	17	0	1
339201	1	43	1	27	35	1	1
79089	10	127	8	59	70	4	12
56970	39	216	32	97	134	7	17
101926967	3	43	1	17	21	0	9
7343	83	376	30	181	243	1	72
102465469	0	0	0	0	0	0	0
6521	1	4	44	1	0	0	2
105371790	0	0	0	0	0	0	0
101926996	0	2	0	1	0	0	0
10900	0	1	5	0	0	0	0
51629	17	129	9	48	80	4	4
2896	45	643	86	78	533	6	47
284069	0	0	0	0	0	0	0
3674	725	384	374	62	469	0	3
23131	56	1018	52	423	450	28	209
105371791	0	0	0	0	0	0	0
2535	2	11	0	2	7	1	1
101927017	0	0	0	0	0	0	0
284071	3	2	0	2	2	0	0
124808	4	48	1	30	19	2	12
105371792	0	10	0	1	3	3	3
80174	26	32	0	13	21	0	1
107985044	0	2	0	1	0	0	0
4185	0	5	0	1	3	0	0
10052	3	0	0	0	0	0	0
51751	0	16	0	2	5	0	3
9343	27	296	36	151	176	5	31
388389	0	0	0	0	1	0	0
2670	3	0	0	0	2	0	0
100528020	0	0	0	0	0	0	0
105371793	1	0	0	0	0	0	0
146909	5	5	1	0	2	0	0
102466734	0	0	0	0	0	0	0
10882	0	0	0	0	0	0	0
107987243	0	0	0	0	1	0	0
79877	13	73	11	26	52	0	6
4836	25	319	25	118	144	0	29
113026	5	4	0	3	4	0	0
102465470	0	0	0	0	0	0	0
79777	10	58	7	28	49	0	0
10614	46	265	39	106	168	16	21
124790	11	68	5	20	48	1	4
112268203	1	11	2	3	9	0	0
105371795	16	10	3	1	5	0	0
339192	2	37	2	29	35	0	1
752	111	1303	129	444	911	51	144
107985040	14	118	12	52	97	11	16
100133991	0	37	2	30	23	0	3
124783	1	2	0	1	0	0	0
9020	7	205	22	111	172	1	18
105371796	0	0	0	0	0	0	0
201176	68	556	68	198	532	12	55
9842	32	314	25	144	240	9	26
100423004	0	3	1	6	13	0	0
105369225	1	52	2	40	36	0	11
55073	16	2049	60	381	764	7	140
105376839	8	1	0	1	2	0	0
644172	2	0	0	0	0	0	0
147081	12	92	0	44	36	0	9
104909134	3	13	0	7	6	0	0
105371802	4	0	0	0	0	0	0
107985028	0	0	0	0	0	0	0
1394	0	0	0	0	0	0	0
100128977	0	0	0	0	0	0	0
162540	0	0	0	0	0	0	0
4137	6	6	0	1	6	1	1
100130148	1	0	3	0	1	0	0
105371800	2	1	0	1	0	0	0
246744	0	0	0	0	0	0	0
284058	76	1150	49	718	633	26	186
107985027	0	258	5	86	54	6	77
644246	2	5	0	2	4	0	1
100506084	14	152	3	109	96	5	33
9884	34	412	13	346	215	8	101
107987254	10	121	3	69	71	3	15
728806	1	42	1	38	34	1	2
51326	46	852	20	544	435	8	194
474170	35	597	18	457	322	13	133
644297	6	108	4	57	61	3	14
4905	4	238	4	142	135	7	21
7473	4	2	0	7	0	0	0
101929777	0	0	0	0	0	0	0
7484	7	0	0	0	0	0	0
105371798	0	0	0	0	0	0	0
112268191	0	0	0	0	0	0	0
9570	18	462	32	228	202	5	37
100847067	0	0	0	0	0	0	0
388394	0	0	0	0	0	0	0
101927060	12	89	11	46	47	1	18
996	41	483	32	204	175	15	68
4635	0	0	0	0	0	0	0
3690	1561	2213	1276	453	1646	0	61
107985029	0	0	0	0	0	0	0
102724508	1	12	1	0	3	0	0
124989	166	155	22	160	82	0	16
653479	1	26	0	36	19	2	1
9520	52	414	23	207	217	8	49
112268184	9	59	3	30	34	0	7
3837	49	850	76	420	390	41	129
9755	6	58	5	26	37	1	1
30009	21	225	14	101	49	1	11
114881	25	105	9	61	101	3	8
124995	3	71	5	36	34	2	1
90506	4	6	0	1	4	0	1
90507	0	33	8	15	29	0	1
80320	0	0	0	0	2	0	0
102724532	0	1	0	0	3	0	0
6668	23	206	5	60	104	6	34
100506325	0	24	0	7	18	0	7
55163	0	84	1	11	31	1	0
79170	0	5	0	8	3	0	0
80279	28	541	44	355	328	4	35
51226	0	3	0	2	0	1	0
113218499	0	0	0	0	0	0	0
406943	0	0	0	0	0	0	0
4779	11	220	12	86	138	7	21
10951	3	92	9	42	43	4	16
29916	18	117	14	70	62	3	11
8631	23	456	30	291	173	6	59
100302211	0	3	0	1	4	0	0
105371807	0	161	4	63	38	0	21
101927166	0	1	0	2	1	0	0
105371808	0	0	0	0	0	0	0
3211	0	0	0	0	0	0	0
3212	5	17	0	6	5	0	7
100874362	0	6	0	7	7	0	3
3213	5	69	1	37	35	0	2
3214	0	10	0	6	11	0	1
406902	0	0	0	0	0	0	0
404266	2	0	0	1	0	0	0
3215	0	0	0	1	0	0	0
3216	0	0	0	0	0	0	0
3217	0	1	0	0	0	0	0
3218	0	0	0	0	0	0	0
3219	0	3	0	0	0	0	0
406972	0	0	0	0	0	0	0
101060400	0	6	0	3	1	0	0
105371809	6	10	0	3	0	0	0
360205	0	0	0	0	0	0	0
84366	0	0	0	0	0	0	0
100422978	0	0	0	0	0	0	0
10481	0	0	0	0	0	0	0
105371811	0	0	0	0	0	0	0
105371812	0	0	0	0	0	0	0
284076	1	0	0	0	0	0	0
105371813	0	0	0	0	0	0	0
10241	38	391	27	219	216	9	73
105371814	0	10	0	2	1	1	1
516	0	21	5	14	17	0	0
65264	15	220	27	101	88	1	33
11267	6	87	16	33	38	0	11
2695	1	0	0	0	0	0	0
10642	10	0	0	0	0	0	0
124872	8	0	0	0	0	0	0
7229	0	0	0	0	0	0	0
2793	12	18	4	12	4	0	2
51225	1	149	15	59	94	1	9
162466	8	46	3	20	34	1	2
105371816	16	64	6	30	22	2	4
124871	2	1	0	0	0	0	0
102465137	0	0	0	0	1	0	0
22834	64	886	59	403	404	29	119
102724596	8	22	3	15	12	1	2
5245	10	53	5	5	17	0	6
101927207	0	0	0	0	0	0	0
4804	0	4	1	0	1	0	0
100288866	0	0	0	0	0	0	0
102465141	0	0	0	0	0	0	0
11248	0	12	0	4	2	0	4
8405	23	266	9	112	109	2	31
107984999	4	16	3	6	6	0	0
10237	0	63	7	22	42	2	3
81558	6	309	16	130	143	3	17
11143	36	729	47	240	299	25	130
255061	0	21	0	12	12	0	5
729220	2	16	0	8	11	0	3
1748	0	2	0	1	3	0	0
1747	0	0	0	0	0	0	0
284080	0	1	0	0	0	0	0
3675	4	24	2	10	16	0	3
5164	16	58	7	22	39	1	2
201191	31	24	8	11	29	1	1
84687	108	553	108	190	446	19	90
105371818	5	7	0	1	2	0	0
6442	0	3	0	0	7	0	0
373861	1	0	0	0	0	0	0
1277	7	1	0	0	2	0	0
101927230	0	0	0	0	0	0	0
105371819	2	0	0	0	0	0	0
105371822	0	0	0	0	0	0	0
162461	3	0	0	0	3	0	0
103752589	0	0	0	0	0	0	0
64132	28	97	11	27	76	0	5
51264	0	29	0	13	6	3	2
146956	2	16	2	3	5	0	0
55379	10	159	21	27	47	4	17
80221	0	42	4	43	30	1	9
1101	3	7	0	6	7	0	1
55316	3	85	5	35	36	1	6
84073	9	7	3	5	0	0	0
55040	0	1	0	0	2	0	0
105371824	0	0	0	1	0	0	0
64847	6	55	5	19	46	2	1
253962	0	0	0	0	0	1	0
8913	10	0	1	0	0	0	0
101927253	0	0	0	0	0	0	0
8714	208	152	91	38	201	3	10
91369	17	172	19	66	72	0	17
51747	103	1238	103	792	700	36	169
55018	0	0	0	0	0	0	0
102466918	0	0	0	0	0	0	0
124857	2	0	0	0	0	0	0
10140	21	265	24	75	66	20	73
400604	0	3	0	5	2	0	0
105371825	0	0	0	0	0	0	0
9043	62	529	36	270	265	29	130
654364	5	60	8	14	18	2	13
4830	3	16	0	3	5	0	2
4831	5	55	8	12	16	2	12
54799	80	421	43	175	175	2	64
51096	28	143	26	56	50	0	23
101927274	0	0	0	0	0	0	0
440446	1	0	1	0	0	0	0
105371828	0	0	0	0	0	0	0
56934	0	0	0	0	0	0	0
105371829	5	0	0	0	0	0	0
105371830	4	0	0	0	0	0	0
105371831	0	0	0	0	0	0	0
107984983	2	0	0	0	0	0	0
100506650	4	0	0	0	0	0	0
107984982	0	0	0	0	0	0	0
84643	4	0	0	0	0	0	0
107985001	3	0	0	0	0	0	0
10040	9	12	0	5	2	0	0
1353	20	137	11	59	70	3	2
252983	48	118	2	71	37	1	12
107985002	3	27	3	3	6	1	15
3131	7	15	1	12	8	0	1
23531	763	549	168	182	248	2	29
101927367	3	0	0	0	0	0	0
105371833	0	0	0	0	0	0	0
102724732	2	0	0	0	0	0	0
101927389	1	0	0	0	0	0	0
55273	4	0	0	0	0	0	0
58488	14	37	7	17	21	0	1
162282	30	0	0	0	0	0	0
112268194	0	0	0	0	0	0	0
9241	2	9	0	0	3	1	2
339210	0	30	1	16	23	1	3
8526	27	299	26	99	87	3	38
246754	0	12	0	3	3	0	0
7706	27	381	17	164	265	11	41
100500827	0	10	1	2	7	0	0
8161	9	83	3	39	19	7	26
105371836	1	0	0	0	0	0	0
59342	3	153	15	65	100	2	20
376412	0	0	0	1	0	0	0
8165	4	104	7	33	51	1	14
101927510	5	1	0	0	0	0	0
124540	27	512	42	260	245	14	82
101927557	4	5	3	5	3	0	1
107984993	7	107	5	62	48	6	23
101927539	0	24	2	2	11	0	6
101927581	0	0	0	0	0	0	0
51649	3	44	5	30	19	0	4
404093	3	49	6	17	28	3	3
107985065	0	12	0	3	3	0	0
7716	5	333	29	92	92	15	43
101929185	10	206	9	84	77	7	12
6426	29	880	73	502	440	18	110
105371840	1	0	1	0	0	0	0
101927666	2	0	0	0	0	0	0
140735	85	330	46	103	141	2	20
26689	0	1	0	0	0	0	0
55545	2	16	2	4	2	0	2
124538	0	0	0	0	0	0	0
8288	0	1	0	1	1	0	0
54903	5	25	7	26	17	0	1
105371841	1	0	0	0	0	0	0
4025	8	1	0	0	0	0	0
4353	21	7	3	1	3	0	0
9256	43	242	25	146	127	12	25
100506779	49	197	21	63	110	5	19
406934	1	6	2	5	21	0	2
100616220	0	0	0	0	0	0	0
6827	29	246	18	132	102	10	37
54894	22	137	10	60	63	1	11
124535	12	21	4	14	8	1	4
9110	18	303	17	139	153	4	24
101927688	3	1	0	1	1	0	0
5414	17	13	9	6	13	1	3
56155	6	4	2	1	3	3	3
107985048	0	1	0	1	0	0	0
105371842	0	0	0	0	0	0	0
5889	17	48	2	14	2	0	3
105371843	5	2	0	0	0	0	0
22843	16	16	0	6	4	0	1
4591	28	191	17	103	86	3	21
348235	11	88	9	28	15	1	10
768216	0	1	0	1	0	0	0
407027	0	0	0	0	0	0	0
55771	16	29	10	17	22	2	7
55181	4	40	5	10	18	0	1
284161	6	24	1	10	7	0	4
388403	59	282	59	108	128	8	54
100616204	0	0	0	1	1	0	0
101927728	1	0	0	0	0	0	0
105371845	0	0	0	0	0	0	0
105371847	0	0	0	0	0	0	0
79665	15	129	15	51	30	14	27
1213	91	1049	100	462	435	21	133
51651	3	48	2	32	41	7	3
81671	41	898	44	336	371	64	121
406991	0	1	0	1	2	1	0
51174	3	68	3	41	27	3	6
6198	33	354	16	152	147	12	67
51136	4	81	2	21	19	1	7
653645	1	28	2	12	6	2	3
101927755	2	5	1	6	4	2	6
105371848	0	0	0	0	0	0	0
63897	3	117	9	73	61	1	3
100616210	0	1	0	0	1	0	0
105371849	0	0	0	2	0	0	0
645638	0	0	0	4	1	0	0
653653	11	20	9	10	10	3	22
100996660	1	8	0	2	4	0	0
762	10	31	3	12	13	1	3
84669	37	495	41	211	269	34	90
677681	5	4	2	1	0	0	0
105371850	0	0	0	0	0	0	1
124773	2	2	0	0	1	0	0
10513	28	250	17	79	89	3	23
388406	3	2	0	0	0	0	0
8493	16	105	17	36	43	7	25
54828	40	371	19	192	155	10	60
107984992	1	38	1	18	15	0	0
101927855	1	5	0	1	2	0	0
103689912	1	0	0	0	0	0	0
6909	0	0	0	0	0	0	0
388407	0	0	0	0	0	0	0
9496	1	0	0	0	0	0	0
342538	0	0	1	0	0	0	0
83990	11	41	5	15	9	0	2
57508	9	178	6	79	56	4	16
9969	93	1236	88	711	602	31	239
440452	7	0	0	0	0	0	0
105371853	0	0	0	0	0	0	0
105371936	0	0	0	0	0	0	0
146779	6	0	0	0	0	0	0
105371854	1	0	0	0	0	0	0
339175	2	32	2	17	25	0	1
112268200	0	1	0	0	0	0	0
112268201	3	0	0	0	0	0	1
11011	44	337	23	187	180	27	89
112268202	0	9	0	3	2	0	0
107985020	0	1	0	0	0	0	0
9902	0	17	2	9	6	0	0
162333	2	0	0	0	0	0	0
105371855	1	0	0	0	0	0	0
101927877	0	0	0	0	0	0	0
693218	0	0	0	0	0	0	0
26115	15	221	11	158	121	11	60
105371857	5	6	0	4	2	0	4
105371856	0	16	0	5	2	0	10
107983996	2	5	0	4	3	2	4
1534	0	66	4	50	61	1	5
1636	7	46	0	8	9	0	3
81033	0	0	0	0	1	0	0
10238	28	588	37	198	245	3	15
51204	1	38	3	16	6	0	2
4215	34	518	64	247	419	9	65
107984984	5	65	1	41	30	0	13
101927898	2	48	3	22	20	0	3
80774	53	574	87	152	429	5	27
729683	4	73	5	30	63	0	1
92335	5	208	23	125	149	3	19
57003	22	171	17	63	71	13	41
11325	23	514	43	314	293	8	55
117246	2	134	15	72	85	1	19
5705	14	144	13	66	82	3	10
107984986	0	9	1	1	6	0	1
6603	11	137	20	85	96	1	17
146771	0	1	0	0	0	0	0
1443	0	0	0	0	0	0	0
2689	0	0	0	0	0	0	0
107987248	0	0	0	0	0	0	0
1442	0	0	0	0	0	0	0
1444	0	0	0	0	0	0	0
112268204	1	0	0	0	0	0	0
2688	2	0	0	1	2	0	0
974	26	37	8	24	41	0	7
6329	8	0	0	1	1	0	1
105371858	3	0	0	0	0	0	0
400612	2	5	0	0	0	0	1
92340	12	68	13	16	39	1	4
3384	18	101	15	44	71	0	1
2081	29	491	56	326	277	14	68
105376843	0	3	4	0	3	0	0
692227	5	4	3	0	1	0	3
677842	13	1	12	0	2	1	3
55852	42	145	8	46	55	4	14
5175	160	1120	161	423	789	43	210
284021	13	50	7	62	96	7	15
11232	7	70	6	44	39	1	8
1655	205	3462	440	1835	1480	188	866
100616387	0	83	7	29	34	1	8
100616408	38	141	31	50	41	6	16
90799	26	448	38	245	237	22	125
64750	12	272	11	144	113	16	60
109286553	15	226	22	127	162	11	43
101929240	0	62	2	48	37	1	6
146880	11	80	12	33	82	2	6
102464831	1	5	0	0	2	0	0
440456	16	316	35	221	297	7	25
100422961	0	11	1	13	12	1	1
105376844	5	51	1	33	24	4	7
105371860	1	5	1	4	5	1	0
374819	16	222	7	146	128	3	42
107985000	3	21	1	8	3	0	0
201283	0	35	6	21	12	1	8
10672	140	921	122	255	281	50	126
105371864	3	9	1	2	5	0	0
100507002	0	0	1	0	0	0	1
8787	11	74	2	49	25	0	8
105827617	0	0	0	0	0	0	0
8313	13	81	8	54	33	3	9
201134	14	5	0	19	15	0	6
105371867	11	1	0	2	2	0	1
350	0	0	0	0	0	0	0
5578	57	471	75	209	299	11	126
101928001	2	60	0	18	27	0	0
693219	0	0	0	0	0	0	0
27091	7	0	0	0	0	0	0
27092	0	0	0	2	0	0	0
786	0	2	0	1	2	0	0
9931	106	1690	87	810	708	59	264
101928021	2	6	0	3	2	0	4
5718	5	247	22	124	93	17	51
26207	38	411	14	123	172	12	89
100500895	0	3	0	1	0	0	0
693131	0	3	0	1	0	0	0
101928045	3	110	1	24	39	0	11
25926	8	190	18	72	64	2	45
100124536	112	2	113	2	0	1	6
2186	106	2035	125	1125	996	71	390
284018	6	3	0	1	2	0	0
7233	0	0	0	0	0	0	0
3838	2	57	20	16	18	5	10
100499466	93	618	44	215	275	15	70
105371871	5	16	0	3	6	0	0
105371870	29	262	4	143	88	3	9
440461	0	6	0	7	1	1	1
51321	14	145	11	78	68	3	37
22901	22	307	28	138	110	3	32
9120	18	154	7	44	52	5	52
5573	200	708	88	201	302	18	90
55062	31	124	11	82	49	1	26
693220	0	9	0	5	7	0	1
54757	69	347	43	96	118	8	31
105371873	2	1	0	0	1	0	0
101928104	0	0	0	0	0	0	0
105371877	4	0	0	0	0	0	0
105371874	2	0	0	0	0	0	0
10351	11	0	0	0	0	0	0
10350	18	0	0	16	9	0	0
104355297	0	0	0	0	0	0	0
23460	4	10	1	68	6	0	4
100847008	0	0	0	0	0	0	0
100616316	0	0	0	0	0	0	0
10349	12	33	0	12	9	0	0
100133319	0	9	1	2	8	0	5
23461	47	331	18	215	139	4	30
105371878	1	0	0	0	0	0	0
105371879	3	0	0	0	0	0	0
5608	27	291	13	94	137	0	29
105371880	1	36	2	10	10	0	1
107985073	0	0	0	0	0	0	0
101928122	3	0	0	0	0	0	0
102723487	2	0	0	0	0	0	0
105371881	1	3	0	0	0	0	0
112267896	0	0	0	0	0	0	0
101928141	3	0	0	0	0	0	0
3773	9	0	0	0	0	0	0
105371882	0	0	0	0	0	0	0
400617	0	0	1	0	1	2	4
3759	4	12	3	5	8	8	36
105371884	0	0	0	0	0	0	0
101928165	1	0	0	0	0	0	0
107985015	0	0	0	0	0	0	0
102723505	0	0	0	0	0	0	0
102606463	0	0	0	0	0	0	0
102723517	0	0	0	0	0	0	0
400618	0	0	0	0	0	0	0
101928205	3	0	0	0	0	0	0
107987249	0	0	0	0	0	0	0
6662	2	0	0	0	0	0	0
146795	1	0	2	0	0	0	0
100499467	0	1	1	0	0	0	0
400619	0	0	0	0	0	0	1
107985006	0	1	0	0	0	0	0
107985005	0	1	0	0	0	0	0
105371887	2	16	1	4	11	0	0
201266	32	134	17	73	83	3	12
6752	1	5	0	1	0	0	1
9382	2	153	13	116	92	2	25
84923	8	222	29	73	62	4	20
55028	7	66	4	49	29	0	5
642843	5	1	0	4	3	0	0
23580	2	27	2	7	7	0	6
54549	9	71	3	41	58	5	6
101928251	0	5	0	1	1	0	0
107985091	3	1	0	0	0	0	0
100134391	4	2	0	1	3	0	0
283982	3	3	0	2	0	0	1
400620	3	1	0	1	1	0	0
107985081	4	0	0	0	0	0	0
105371888	0	0	0	0	0	0	0
102723567	14	0	0	0	0	0	0
6169	92	897	121	195	254	23	158
85001	1	16	1	8	9	3	20
94015	1	129	10	51	104	1	9
64446	4	6	1	5	5	0	1
105371891	0	0	0	0	0	0	0
124602	3	7	1	2	3	2	0
107985078	0	0	0	0	0	0	0
388419	0	0	0	0	0	0	0
350383	0	0	0	0	0	0	0
55890	2	4	0	1	0	0	0
11314	20	329	23	92	93	1	15
124599	4	100	3	27	84	3	13
107985074	0	15	1	2	13	1	3
10871	0	48	2	20	46	1	7
100130520	2	19	3	7	17	0	2
100131439	0	0	0	0	0	0	1
146723	0	4	0	0	0	0	9
101928343	2	40	3	12	13	0	7
342510	6	466	69	255	255	27	216
105371894	1	13	0	3	8	0	3
326624	108	270	55	88	150	1	15
146722	7	131	8	50	85	1	17
105371893	11	10	6	4	11	0	0
100500847	3	1	0	0	3	0	0
9368	101	490	58	146	223	9	9
26151	2	85	7	46	50	0	5
54868	11	178	6	49	101	0	20
2905	5	30	5	9	29	1	11
2232	0	10	0	4	10	0	2
283985	0	0	0	0	0	0	0
124590	0	0	0	0	0	0	0
92736	0	0	0	0	0	0	0
347741	7	0	0	0	0	0	0
283987	0	11	3	1	7	0	0
102723641	0	0	0	0	0	0	0
30850	2	2	4	1	3	0	0
3396	1	19	1	9	7	0	1
23510	13	108	12	52	41	6	11
100189078	0	0	0	0	0	0	0
100189181	0	0	0	0	0	0	0
100189371	0	0	0	0	0	0	0
10476	7	71	15	29	22	0	7
9121	5	96	8	31	120	0	4
79637	17	33	2	10	33	0	4
30833	6	28	6	7	20	0	4
107985034	2	17	1	9	18	1	1
51155	11	76	7	19	31	1	0
6613	38	305	28	80	62	7	57
79902	1	194	23	109	116	0	22
23163	13	299	21	173	246	1	43
51081	4	22	7	13	20	1	2
57409	10	44	7	26	36	0	10
100287042	1	11	0	6	9	0	0
60386	1	28	2	16	21	0	1
2885	82	617	109	247	350	13	66
100500841	0	0	0	0	0	0	0
9772	27	256	23	105	195	0	14
102466911	0	0	0	0	1	0	0
57513	0	5	0	2	3	0	0
283989	8	71	9	32	38	0	7
107985023	0	15	1	13	6	0	1
3993	12	222	15	71	129	0	11
80022	93	835	80	412	1760	15	61
9400	29	110	5	46	87	0	3
643008	45	44	12	11	31	0	0
100130933	1	8	0	2	5	0	0
107985013	3	4	0	2	7	0	1
29115	8	187	14	88	120	8	49
3691	3	1	0	0	3	1	0
2584	0	13	2	3	21	1	2
3021	186	1008	161	357	433	84	240
100616282	0	0	0	0	0	0	0
85451	17	254	12	109	157	9	47
201294	96	470	75	124	457	6	16
23558	122	328	75	93	221	2	20
91107	0	10	1	1	7	0	0
201292	3	93	5	23	54	0	2
64978	3	50	7	14	32	0	1
85302	6	36	5	30	48	0	4
51	19	246	23	76	100	6	22
100529145	2	18	1	12	13	0	1
100134934	2	6	0	4	4	0	1
1018	0	13	0	8	9	0	0
2125	1	0	0	0	4	0	0
6730	2	148	13	70	79	0	21
8811	1	11	0	5	4	3	3
353174	1	35	2	13	32	0	2
23265	21	353	31	179	241	4	36
102466753	0	0	0	0	1	0	0
101928447	0	0	0	0	1	0	0
2302	0	1	0	0	0	0	0
100507218	4	26	1	17	18	1	2
114804	4	187	16	84	99	3	30
105371896	5	0	0	0	0	0	0
107985019	0	0	0	0	0	0	0
283991	12	95	30	13	48	6	21
84074	6	29	4	16	35	1	2
5635	10	52	6	40	24	2	5
8877	17	10	10	2	6	0	2
63893	30	171	46	100	144	0	23
15	0	6	0	6	16	1	3
79651	32	341	58	124	352	9	19
114757	0	0	1	2	2	0	2
768206	0	8	0	9	11	1	0
100507246	9	184	11	55	68	1	22
677850	2	5	0	1	1	0	1
677849	0	1	0	0	0	0	1
677848	0	9	0	0	0	0	0
10610	0	8	0	3	9	2	4
55808	0	31	0	3	6	0	2
105274304	1	1	0	0	1	0	0
439921	2	69	2	23	7	5	7
23210	4	69	18	28	30	22	23
124512	5	62	7	30	34	4	11
6427	11	423	55	181	182	18	44
693221	0	3	2	0	5	0	0
79157	20	142	16	69	91	6	11
101928514	0	8	0	2	2	0	0
107985089	3	2	0	1	0	0	0
283994	0	0	0	0	0	0	0
146664	1	1	0	0	0	0	0
105371899	0	4	0	1	4	0	0
654434	2	18	9	13	18	0	2
6397	173	478	87	166	274	36	69
677781	14	9	10	5	6	1	9
102466864	11	9	4	5	6	0	5
105371900	0	3	0	1	0	2	1
105371901	6	5	0	3	1	0	2
105371906	5	0	0	0	0	0	0
105371907	1	0	0	0	0	0	0
10801	70	1496	173	461	960	42	264
100422851	0	0	0	0	0	0	0
112268199	3	153	9	45	94	1	6
105371903	1	153	14	72	101	0	7
400622	0	0	0	0	0	0	0
100507351	0	0	0	0	0	0	0
107985079	0	48	0	13	8	0	0
100132174	0	0	0	0	0	0	0
105371908	0	0	0	0	0	0	0
400624	0	0	0	0	1	0	0
107985087	0	0	0	0	0	0	0
105371909	3	0	0	0	0	0	0
57690	28	883	29	379	377	28	142
107985010	0	23	0	3	9	0	3
100131096	12	140	13	92	90	1	6
11322	96	848	114	263	754	3	37
147138	78	1515	128	649	1356	8	81
100141515	4	0	2	1	0	0	0
9144	15	158	14	48	120	3	10
7083	0	7	3	2	7	0	0
107985050	0	2	0	1	2	0	0
125061	3	23	0	13	11	0	1
332	5	2	2	0	5	0	0
283999	0	0	0	0	1	0	0
105371910	0	0	0	0	1	0	0
100996291	0	3	0	0	0	0	0
105371912	0	1	0	1	4	0	2
9021	13	50	54	11	61	4	82
101928674	4	0	0	0	0	0	0
9489	58	252	54	99	252	15	24
8632	2	52	2	27	27	2	3
107985047	0	2	0	1	0	3	0
100996295	0	0	0	0	0	0	0
101928710	0	5	0	0	0	2	0
