Gene_ID,Transcript_ID,Gene_Symbol,Description,gene_biotype,Protein_ID,HGNC,MIM,Ensembl,IMGT/GENE-DB,RC802DMSO6H-1_Read_Count,RC802DMSO6H-2_Read_Count,RC802DMSO6H-3_Read_Count,TDP43DMSO6H-1_Read_Count,TDP43DMSO6H-2_Read_Count,TDP43DMSO6H-3_Read_Count,TD-KODMSO6H-1_Read_Count,TD-KODMSO6H-2_Read_Count,TD-KODMSO6H-3_Read_Count,RC802ROPI6H-1_Read_Count,RC802ROPI6H-2_Read_Count,RC802ROPI6H-3_Read_Count,TDP43ROPI6H-1_Read_Count,TDP43ROPI6H-2_Read_Count,TDP43ROPI6H-3_Read_Count,TD-KOROPI6H-1_Read_Count,TD-KOROPI6H-2_Read_Count,TD-KOROPI6H-3_Read_Count,RC802DMSO36H-1_Read_Count,RC802DMSO36H-2_Read_Count,RC802DMSO36H-3_Read_Count,TDP43DMSO36H-1_Read_Count,TDP43DMSO36H-2_Read_Count,TDP43DMSO36H-3_Read_Count,TD-KODMSO36H-1_Read_Count,TD-KODMSO36H-2_Read_Count,TD-KODMSO36H-3_Read_Count,RC802ROPI36H-1_Read_Count,RC802ROPI36H-2_Read_Count,RC802ROPI36H-3_Read_Count,TDP43ROPI36H-1_Read_Count,TDP43ROPI36H-2_Read_Count,TDP43ROPI36H-3_Read_Count,TD-KOROPI36H-1_Read_Count,TD-KOROPI36H-2_Read_Count,TD-KOROPI36H-3_Read_Count,RC802DMSO84H-1_Read_Count,RC802DMSO84H-2_Read_Count,RC802DMSO84H-3_Read_Count,TDP43DMSO84H-1_Read_Count,TDP43DMSO84H-2_Read_Count,TDP43DMSO84H-3_Read_Count,TD-KODMSO84H-1_Read_Count,TD-KODMSO84H-2_Read_Count,TD-KODMSO84H-3_Read_Count,RC802ROPI84H-1_Read_Count,RC802ROPI84H-2_Read_Count,RC802ROPI84H-3_Read_Count,TDP43ROPI84H-1_Read_Count,TDP43ROPI84H-2_Read_Count,TDP43ROPI84H-3_Read_Count,TD-KOROPI84H-1_Read_Count,TD-KOROPI84H-2_Read_Count,TD-KOROPI84H-3_Read_Count,RC802DMSO6H-1_FPKM,RC802DMSO6H-2_FPKM,RC802DMSO6H-3_FPKM,TDP43DMSO6H-1_FPKM,TDP43DMSO6H-2_FPKM,TDP43DMSO6H-3_FPKM,TD-KODMSO6H-1_FPKM,TD-KODMSO6H-2_FPKM,TD-KODMSO6H-3_FPKM,RC802ROPI6H-1_FPKM,RC802ROPI6H-2_FPKM,RC802ROPI6H-3_FPKM,TDP43ROPI6H-1_FPKM,TDP43ROPI6H-2_FPKM,TDP43ROPI6H-3_FPKM,TD-KOROPI6H-1_FPKM,TD-KOROPI6H-2_FPKM,TD-KOROPI6H-3_FPKM,RC802DMSO36H-1_FPKM,RC802DMSO36H-2_FPKM,RC802DMSO36H-3_FPKM,TDP43DMSO36H-1_FPKM,TDP43DMSO36H-2_FPKM,TDP43DMSO36H-3_FPKM,TD-KODMSO36H-1_FPKM,TD-KODMSO36H-2_FPKM,TD-KODMSO36H-3_FPKM,RC802ROPI36H-1_FPKM,RC802ROPI36H-2_FPKM,RC802ROPI36H-3_FPKM,TDP43ROPI36H-1_FPKM,TDP43ROPI36H-2_FPKM,TDP43ROPI36H-3_FPKM,TD-KOROPI36H-1_FPKM,TD-KOROPI36H-2_FPKM,TD-KOROPI36H-3_FPKM,RC802DMSO84H-1_FPKM,RC802DMSO84H-2_FPKM,RC802DMSO84H-3_FPKM,TDP43DMSO84H-1_FPKM,TDP43DMSO84H-2_FPKM,TDP43DMSO84H-3_FPKM,TD-KODMSO84H-1_FPKM,TD-KODMSO84H-2_FPKM,TD-KODMSO84H-3_FPKM,RC802ROPI84H-1_FPKM,RC802ROPI84H-2_FPKM,RC802ROPI84H-3_FPKM,TDP43ROPI84H-1_FPKM,TDP43ROPI84H-2_FPKM,TDP43ROPI84H-3_FPKM,TD-KOROPI84H-1_FPKM,TD-KOROPI84H-2_FPKM,TD-KOROPI84H-3_FPKM,RC802DMSO6H-1_TPM,RC802DMSO6H-2_TPM,RC802DMSO6H-3_TPM,TDP43DMSO6H-1_TPM,TDP43DMSO6H-2_TPM,TDP43DMSO6H-3_TPM,TD-KODMSO6H-1_TPM,TD-KODMSO6H-2_TPM,TD-KODMSO6H-3_TPM,RC802ROPI6H-1_TPM,RC802ROPI6H-2_TPM,RC802ROPI6H-3_TPM,TDP43ROPI6H-1_TPM,TDP43ROPI6H-2_TPM,TDP43ROPI6H-3_TPM,TD-KOROPI6H-1_TPM,TD-KOROPI6H-2_TPM,TD-KOROPI6H-3_TPM,RC802DMSO36H-1_TPM,RC802DMSO36H-2_TPM,RC802DMSO36H-3_TPM,TDP43DMSO36H-1_TPM,TDP43DMSO36H-2_TPM,TDP43DMSO36H-3_TPM,TD-KODMSO36H-1_TPM,TD-KODMSO36H-2_TPM,TD-KODMSO36H-3_TPM,RC802ROPI36H-1_TPM,RC802ROPI36H-2_TPM,RC802ROPI36H-3_TPM,TDP43ROPI36H-1_TPM,TDP43ROPI36H-2_TPM,TDP43ROPI36H-3_TPM,TD-KOROPI36H-1_TPM,TD-KOROPI36H-2_TPM,TD-KOROPI36H-3_TPM,RC802DMSO84H-1_TPM,RC802DMSO84H-2_TPM,RC802DMSO84H-3_TPM,TDP43DMSO84H-1_TPM,TDP43DMSO84H-2_TPM,TDP43DMSO84H-3_TPM,TD-KODMSO84H-1_TPM,TD-KODMSO84H-2_TPM,TD-KODMSO84H-3_TPM,RC802ROPI84H-1_TPM,RC802ROPI84H-2_TPM,RC802ROPI84H-3_TPM,TDP43ROPI84H-1_TPM,TDP43ROPI84H-2_TPM,TDP43ROPI84H-3_TPM,TD-KOROPI84H-1_TPM,TD-KOROPI84H-2_TPM,TD-KOROPI84H-3_TPM
10457,"NM_001005340,NM_002510,XM_005249578,XM_017011676,XM_017011677,XM_017011678",GPNMB,glycoprotein nmb,protein_coding,NP_001005340.1;NP_002501.1;XP_005249635.1;XP_016867165.1;XP_016867166.1;XP_016867167.1,4462,604368,.,.,25,26,16,3,0,16,10,5,7,50,15,48,9,10,10,7,10,0,51,76,81,8,8,30,7,25,24,72,54,63,0,7,12,13,21,15,85,73,23,24,13,17,17,8,17,112,44,38,15,32,22,26,13,15,0.224960,0.216839,0.140329,0.017018,0.000000,0.154597,0.074547,0.031992,0.039192,0.323769,0.143262,0.303098,0.057879,0.084974,0.089316,0.052550,0.084366,0.000000,0.412972,0.608620,0.630979,0.058616,0.067182,0.221200,0.059988,0.194358,0.215336,0.620837,0.497264,0.541182,0.000000,0.065707,0.092760,0.101629,0.173615,0.135025,0.650206,0.497830,0.188398,0.179711,0.095013,0.121592,0.124182,0.054398,0.111722,0.918118,0.362321,0.271331,0.101811,0.239028,0.166908,0.201861,0.086101,0.109050,0.721114,0.693275,0.452236,0.053065,0.000000,0.484657,0.234525,0.100572,0.121972,1.044334,0.456503,0.958333,0.180300,0.265534,0.278118,0.160579,0.260322,0.000000,1.343397,1.984898,2.031592,0.184864,0.214601,0.701003,0.190950,0.624276,0.683709,2.001267,1.615506,1.728583,0.000000,0.207825,0.292501,0.325310,0.555931,0.430329,1.719851,1.388108,0.534307,0.570779,0.307049,0.389386,0.402999,0.175663,0.359801,2.422507,0.991990,0.757740,0.271003,0.647234,0.463593,0.553622,0.241841,0.312638
10461,NM_006343,MERTK,"MER proto-oncogene, tyrosine kinase",protein_coding,NP_006334.2,7027,604705,.,.,16,22,19,25,12,11,13,16,25,13,8,26,18,14,13,8,18,21,28,33,48,18,36,31,7,38,31,34,35,40,14,19,28,18,29,27,33,81,19,48,42,59,34,50,57,40,31,35,17,15,12,24,27,34,0.102703,0.131946,0.122225,0.154501,0.065752,0.072958,0.067071,0.084285,0.117052,0.057386,0.054885,0.120480,0.092973,0.089209,0.082418,0.047094,0.111973,0.106939,0.165920,0.189753,0.274720,0.103994,0.220219,0.166048,0.044743,0.218098,0.206823,0.210888,0.231239,0.248574,0.080098,0.132125,0.170283,0.105416,0.181336,0.185700,0.183223,0.405053,0.115296,0.257893,0.232588,0.334787,0.182332,0.254682,0.281750,0.233165,0.184358,0.188933,0.084545,0.083871,0.069985,0.134720,0.146471,0.183601,0.329218,0.421855,0.393890,0.481757,0.206733,0.228720,0.211003,0.264958,0.364277,0.185101,0.174889,0.380932,0.289622,0.278769,0.256638,0.143908,0.345507,0.325988,0.539736,0.618842,0.884526,0.327978,0.703451,0.526221,0.142421,0.700530,0.656682,0.679796,0.751247,0.793968,0.247659,0.417900,0.536951,0.337430,0.580654,0.591835,0.484641,1.129415,0.326986,0.819094,0.751646,1.072122,0.591709,0.822416,0.907376,0.615220,0.504749,0.527628,0.225045,0.227104,0.194385,0.369482,0.411408,0.526371
10468,"NM_006350,NM_013409,XM_005248400,XM_005248401,XM_005248402,XM_005248403,XM_011543099,XM_017008954,XM_017008955,XM_024454326",FST,follistatin,protein_coding,NP_006341.1;NP_037541.1;XP_005248457.1;XP_005248458.1;XP_005248459.1;XP_005248460.1;XP_011541401.1;XP_016864443.1;XP_016864444.1;XP_024310094.1,3971,136470,.,.,18,29,32,4,3,10,16,3,13,36,20,25,4,0,8,15,14,24,40,31,20,10,0,3,4,12,11,9,28,36,8,0,6,20,9,7,47,56,31,12,3,19,18,35,40,35,30,49,3,17,10,44,53,34,0.167301,0.231119,0.275175,0.030016,0.022447,0.087654,0.114906,0.019422,0.077688,0.231511,0.186345,0.195233,0.023222,0.000000,0.073303,0.136294,0.117889,0.182063,0.353780,0.250223,0.153574,0.077986,0.000000,0.014645,0.032176,0.091777,0.102507,0.070970,0.286765,0.320941,0.065009,0.000000,0.041831,0.168897,0.073716,0.058929,0.395277,0.447594,0.243974,0.085564,0.023725,0.161839,0.131594,0.291350,0.339940,0.301171,0.269179,0.400445,0.014914,0.122681,0.078821,0.338129,0.441853,0.269236,0.536286,0.738930,0.886803,0.093596,0.070575,0.274791,0.361491,0.061056,0.241773,0.746753,0.593787,0.617285,0.072341,0.000000,0.228258,0.416482,0.363760,0.554993,1.150843,0.816058,0.494469,0.245954,0.000000,0.046411,0.102420,0.294786,0.325469,0.228771,0.931638,1.025114,0.201007,0.000000,0.131906,0.540633,0.236044,0.187809,1.045539,1.248031,0.691924,0.271761,0.076671,0.518274,0.427054,0.940824,1.094775,0.794658,0.736979,1.118310,0.039700,0.332192,0.218927,0.927349,1.241076,0.771878
10483,"NM_001172745,NM_001172746,NM_006363,NM_032985,NM_032986,XM_017027593",SEC23B,"SEC23 homolog B, COPII coat complex component",protein_coding,NP_001166216.1;NP_001166217.1;NP_006354.2;NP_116780.1;NP_116781.1;XP_016883082.1,10702,610512,.,.,1588,1824,1660,4002,4035,3575,4423,4705,5388,2383,1658,2365,4885,4038,3915,4070,4056,4975,1883,1805,1853,4090,4171,4628,3152,3911,3473,1732,1605,1841,3996,3551,4146,3521,3618,3308,2680,2765,2001,4546,4552,4354,4233,4600,4599,2472,2309,2568,5892,4885,4444,4401,4645,4566,13.239606,13.864219,13.988790,30.640617,29.521555,31.494668,30.212171,32.305197,32.321511,14.204188,14.810862,13.873529,32.093805,32.406618,33.524223,31.459387,32.334991,32.491931,13.857076,13.094529,13.033011,29.851085,32.145176,31.581768,27.221564,28.549725,29.414485,13.577538,13.619989,14.436110,30.388582,31.179899,31.884292,26.861553,28.304200,28.727387,18.914627,17.345260,15.363185,31.097177,31.771569,31.072312,28.923116,29.783178,28.809609,18.173288,17.296587,17.349916,37.040942,33.828763,32.850299,31.853452,31.683133,31.027780,42.439882,44.326460,45.081284,95.541804,92.819640,98.734476,95.047091,101.554951,100.587900,45.816359,47.194640,43.865196,99.976488,101.267438,104.390221,96.132355,99.773502,99.047235,45.077004,42.705340,41.962955,94.145173,102.682170,100.085449,86.649425,91.701638,93.393516,43.767158,44.248451,46.110246,93.960515,98.619126,100.540537,85.982620,90.632751,91.555340,50.030775,48.364003,43.570919,98.767691,102.674915,99.505940,93.862190,96.175478,92.781390,47.951285,47.355969,48.452666,98.596623,91.600900,91.242754,87.360899,88.991725,88.954423
10485,"NR_135260,NR_135261,NR_135262,NR_135263,NR_135264,NR_135265,NR_135266,NR_135267,NR_135268,NR_168070,NR_168071,NR_168072,NR_168073",MIR9-1HG,MIR9-1 host gene,lncRNA,.,30780,618747,.,.,0,6,0,0,0,0,0,0,3,0,0,3,4,8,0,3,4,7,4,5,2,2,8,9,4,11,8,5,13,1,4,4,3,7,0,0,4,11,9,8,9,8,12,13,3,3,13,10,10,5,14,9,5,8,0.000000,0.102129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030763,0.000000,0.000000,0.037887,0.105920,0.185129,0.000000,0.068476,0.057243,0.102919,0.094175,0.082331,0.033208,0.045075,0.171170,0.139641,0.109564,0.238489,0.195734,0.117513,0.353166,0.006527,0.084839,0.089856,0.065431,0.176939,0.000000,0.000000,0.090778,0.190078,0.273297,0.155795,0.164452,0.137960,0.300920,0.339155,0.056835,0.061397,0.314461,0.286663,0.188784,0.099900,0.306613,0.183449,0.106732,0.138581,0.000000,0.326528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.095737,0.000000,0.000000,0.119791,0.329956,0.578510,0.000000,0.209247,0.176630,0.313735,0.306352,0.268507,0.106921,0.142158,0.546774,0.442535,0.348754,0.766026,0.621474,0.378803,1.147361,0.020847,0.262319,0.284207,0.206322,0.566373,0.000000,0.000000,0.240115,0.529996,0.775086,0.494819,0.531451,0.441804,0.976554,1.095195,0.183038,0.162000,0.860955,0.800556,0.502509,0.270508,0.851628,0.503125,0.299789,0.397303
10491,NM_006371,CRTAP,cartilage associated protein,protein_coding,NP_006362.1,2379,605497,.,.,790,904,790,581,646,588,678,693,903,1134,732,1293,717,605,543,636,655,769,822,760,813,517,533,555,491,537,500,747,640,728,516,396,517,462,496,436,1222,1386,1129,493,613,568,646,857,913,1224,1203,1262,716,701,735,895,998,952,3.129325,3.180645,3.087532,2.082776,2.201475,2.407532,2.140240,2.198900,2.519942,3.143426,3.019475,3.526726,2.187232,2.246107,2.148924,2.275759,2.421555,2.360281,2.829599,2.596665,2.705909,1.763283,1.906634,1.745962,1.985108,1.826796,1.963660,2.739329,2.519609,2.657649,1.824335,1.615492,1.848645,1.650699,1.804727,1.767833,3.994652,4.055874,4.031173,1.563223,2.003652,1.880525,2.059528,2.582824,2.648721,4.234380,4.181570,3.972167,2.097420,2.281278,2.532138,3.019038,3.200465,3.001982,10.031128,10.169106,9.950103,6.494391,6.921726,7.547513,6.733167,6.912483,7.842321,10.139288,9.621523,11.150773,6.813518,7.018858,6.691478,6.954175,7.471998,7.194994,9.204673,8.468534,8.712332,5.561090,6.090409,5.533111,6.318830,5.867664,6.234790,8.830218,8.185676,8.488771,5.640784,5.109651,5.829322,5.283813,5.778908,5.634156,10.566191,11.309044,11.432650,4.964951,6.475124,6.022190,6.683645,8.340424,8.530209,11.172659,11.448632,11.092970,5.582971,6.177201,7.033092,8.279978,8.989480,8.606466
10495,"NM_001281736,NM_001382516,NM_001382517,NM_001382518,NM_001382519,NM_001382520,NM_001382521,NM_001382522,NM_006375,NM_182314,XM_011531245,XM_011531247,XM_011531249,XM_011531251,XM_017029227,XM_017029228",ENOX2,ecto-NOX disulfide-thiol exchanger 2,protein_coding,NP_001268665.1;NP_001369445.1;NP_001369446.1;NP_001369447.1;NP_001369448.1;NP_001369449.1;NP_001369450.1;NP_001369451.1;NP_006366.2;NP_872114.1;XP_011529547.1;XP_011529549.1;XP_011529551.1;XP_011529553.1;XP_016884716.1;XP_016884717.1,2259,300282,.,.,2754,3107,2726,3950,3853,3388,3502,3746,4186,3892,2700,4116,4718,3759,3590,3397,3281,4150,3372,3393,2989,4191,3519,4088,3294,3339,2827,3703,3217,3170,4218,3561,3906,3573,3339,3003,1623,1606,1124,3505,3186,3400,2736,2924,3231,1271,1140,1169,3218,2695,2730,2260,2624,2546,17.040332,16.179670,16.187501,22.124487,19.715141,19.746958,17.818636,17.410448,18.363513,15.496742,16.540723,15.651885,21.778971,21.764999,22.178944,18.385269,17.825270,19.745173,17.643018,17.532927,15.192536,22.664226,20.731573,19.839599,21.224313,17.690911,17.049509,21.031720,18.747971,18.792558,23.018640,23.046940,21.880330,18.645269,18.802298,18.624701,7.630513,6.700741,6.452624,17.290364,15.752919,17.966392,12.999017,14.143045,14.834736,6.886372,5.459714,5.997284,15.073863,13.384496,13.948407,12.216307,12.112260,12.089269,54.623203,51.729380,52.167005,68.987291,61.986979,61.905895,56.057184,54.731667,57.149166,49.985565,52.706826,49.487990,67.844403,68.013447,69.062459,56.180977,55.002009,60.190474,57.392661,57.180337,48.916067,71.479054,66.223403,62.873465,67.559475,56.823152,54.133644,67.795704,60.908181,60.025142,71.172902,72.895332,68.995108,59.682668,60.206754,59.357678,20.183346,18.683760,18.300027,54.915903,50.908087,57.535549,42.184810,45.670555,47.775296,18.170097,14.948036,16.748460,40.124034,36.242293,38.742148,33.504297,34.020972,34.659068
10516,"NM_006329,XM_005267267,XM_011536356,XM_011536357,XM_011536358,XM_017020929",FBLN5,fibulin 5,protein_coding,NP_006320.2;XP_005267324.1;XP_011534658.1;XP_011534659.1;XP_011534660.1;XP_016876418.1,3602,604580,.,.,29,35,28,29,17,24,9,17,23,35,33,59,18,15,21,30,19,42,32,15,12,19,17,15,15,16,13,34,20,25,6,13,6,8,11,10,54,47,59,23,33,18,39,43,63,25,59,54,21,11,12,47,55,50,0.253249,0.271079,0.240749,0.234777,0.131100,0.215704,0.062886,0.120649,0.144850,0.217168,0.308097,0.358789,0.121640,0.124843,0.186705,0.243110,0.151570,0.292247,0.245543,0.113702,0.085889,0.143204,0.133894,0.102447,0.135228,0.119786,0.112802,0.281157,0.171547,0.204303,0.041208,0.114497,0.046688,0.063758,0.086928,0.091311,0.436721,0.306631,0.482302,0.162804,0.243876,0.129796,0.278080,0.301896,0.410740,0.191186,0.506540,0.380094,0.133712,0.075500,0.091849,0.357537,0.395475,0.369044,0.811797,0.866690,0.775856,0.732070,0.412195,0.676222,0.197838,0.379273,0.450788,0.700487,0.981747,1.134416,0.378926,0.390121,0.581377,0.742886,0.467687,0.890875,0.798749,0.370819,0.276539,0.451642,0.427700,0.324665,0.430445,0.384754,0.358155,0.906310,0.557322,0.652562,0.127412,0.362143,0.147220,0.204085,0.278352,0.291013,1.155164,0.854984,1.367836,0.517082,0.788125,0.415659,0.902434,0.974878,1.322788,0.504455,1.386846,1.061480,0.355917,0.204437,0.255112,0.980575,1.110812,1.058022
10518,"NM_001271888,NM_001271889,NM_001301224,NM_006383,NR_125435,XM_005254126,XM_006720374,XM_011521161,XR_001751051",CIB2,calcium and integrin binding family member 2,protein_coding,NP_001258817.1;NP_001258818.1;NP_001288153.1;NP_006374.1;XP_005254183.1;XP_006720437.1;XP_011519463.1,24579,605564,.,.,1942,2028,2100,2909,2827,2442,3054,3060,3656,2745,1747,2625,3000,2597,2413,2936,2852,3370,2074,1996,2454,2626,2609,3115,2211,2426,2387,1910,1751,2072,2471,2029,2653,2330,2444,2178,4054,5188,3786,3105,2932,2886,2667,3042,3200,4665,4310,4369,5909,5382,4597,4504,4638,4600,28.094403,26.512046,33.877298,42.107487,36.448390,36.974968,42.541234,39.697666,43.735626,28.826538,29.358549,29.637628,39.934599,38.145035,36.557716,41.088385,44.608180,39.550784,26.448232,27.270006,32.934621,34.356139,35.709168,36.842486,33.895168,30.496514,34.547099,29.235934,27.884454,29.435129,32.864749,31.295499,38.089044,33.529147,37.931486,35.933879,52.608343,57.241256,56.412437,40.021186,37.590978,36.384633,31.797182,37.529959,37.711417,59.559372,59.851682,56.412937,70.636131,72.195918,61.199476,62.814512,56.675925,61.883976,90.057295,84.763884,109.175422,131.297134,114.598523,115.914994,133.834154,124.794000,136.109806,92.981528,93.550672,93.707985,124.401607,119.199412,113.836143,125.556272,137.643895,120.565198,86.035982,88.935983,106.041025,108.353333,114.066724,116.757131,107.892292,97.954717,109.690006,94.241956,90.590675,94.018478,101.616748,98.984771,120.105945,107.325284,121.460242,114.522725,139.153476,159.606499,159.989073,127.111239,121.481271,116.518105,103.189189,121.191295,121.449669,157.150884,163.866693,157.542960,188.021234,195.490778,169.983488,172.274332,159.191589,177.416929
10528,"NM_006392,NR_027700,NR_145428",NOP56,NOP56 ribonucleoprotein,protein_coding,NP_006383.2,15911,614154,.,.,1517,1875,1656,3938,4153,3282,4335,4434,4236,2112,1543,2227,4378,3681,3445,4091,3449,4358,1805,1923,1897,3524,3653,3996,2841,3755,3006,1739,1443,1618,3589,3207,3458,3155,3350,2817,1473,1590,1173,3587,3701,3542,3496,4099,4005,1277,1147,1389,3071,2670,2694,2512,2531,2796,20.105823,22.171691,21.737586,47.242152,47.374800,44.539364,45.601307,47.156403,39.621314,19.692629,21.316445,20.344756,44.471527,45.423676,45.705981,48.950530,42.786385,44.865558,20.815624,21.908073,21.034047,39.931894,43.545466,42.008914,38.363189,42.501691,39.754735,21.370300,19.173110,19.700265,42.217559,43.583439,41.164005,37.808896,40.728284,38.169541,16.584283,15.989298,14.406580,38.177174,40.524019,39.296013,37.435810,41.200750,38.852345,15.125356,13.587469,14.813099,30.510118,29.484231,31.451154,28.730996,27.438376,30.027507,64.449709,70.886969,70.053113,147.307752,148.952587,139.629061,143.461111,148.241360,123.305653,63.519620,67.924599,64.325865,138.534743,141.944432,142.322700,149.581106,132.022535,136.766561,67.713131,71.449054,67.724230,125.938308,139.098414,133.130002,122.114520,136.515312,126.224694,68.887103,62.289368,62.924433,130.535338,137.850390,129.802205,121.024571,130.415857,121.647875,43.866815,44.583158,40.857927,121.254461,130.959861,125.841509,121.487839,133.044954,125.124026,39.909130,37.200852,41.368162,81.212694,79.836856,87.356580,78.797287,77.069038,86.086716
10529,"NM_001173484,NM_001377322,NM_001377323,NM_001377324,NM_001377325,NM_001377326,NM_001377327,NM_001377328,NM_006393,NM_213569,XM_005252342,XM_005252343,XM_005252344,XM_011519291,XM_017015468,XR_001746995,XR_001746996,XR_242691",NEBL,nebulette,protein_coding,NP_001166955.1;NP_001364251.1;NP_001364252.1;NP_001364253.1;NP_001364254.1;NP_001364255.1;NP_001364256.1;NP_001364257.1;NP_006384.1;NP_998734.1;XP_005252399.1;XP_005252400.1;XP_005252401.1;XP_011517593.1;XP_016870957.1,16932,605491,.,.,1761,2069,1551,809,722,775,907,878,1145,2170,1735,2764,910,725,755,828,919,979,1861,1683,2039,1048,1524,1838,1133,1773,1688,1684,1674,1795,756,990,1386,1125,1384,1516,2018,2838,2527,1973,2740,2485,2825,3274,3737,2050,2635,2949,1955,2355,2419,2512,2825,2965,6.866142,6.915765,5.730165,2.713654,2.330769,2.960077,2.639116,2.568893,3.005188,5.691120,6.760428,7.090075,2.581383,2.694003,2.764269,2.771393,3.170964,2.859495,5.851882,5.514766,6.353141,3.327013,5.282040,5.535644,4.278590,5.781512,6.316660,5.831271,5.997109,6.197049,2.545403,3.787847,4.706050,3.857895,4.717914,5.824729,6.317334,7.893144,8.646858,5.970071,8.662244,7.789723,8.628884,9.562454,10.212527,6.788913,8.680144,8.825213,5.474584,7.280575,7.911338,8.049158,8.580094,8.835378,22.009587,22.110971,18.466439,8.461558,7.328243,9.279720,8.302625,8.075600,9.352459,18.357002,21.542024,22.417335,8.041356,8.418491,8.607589,8.468713,9.784390,8.716784,19.036144,17.985371,20.455479,10.492824,16.872560,17.542950,13.619254,18.570199,20.055940,18.797083,19.483338,19.793941,7.870307,11.980609,14.839561,12.348944,15.107212,18.563648,16.709877,22.008549,24.523010,18.961536,27.993431,24.945800,28.002727,30.878959,32.889459,17.912943,23.765187,24.645948,14.572405,19.714206,21.973992,22.075523,24.099803,25.330399
10536,NM_014262,P3H3,prolyl 3-hydroxylase 3,protein_coding,NP_055077.2,19318,610342,.,.,697,1026,792,728,936,578,833,896,639,942,675,1002,808,763,657,662,379,538,849,929,742,766,889,591,516,817,643,642,654,637,653,629,532,553,712,516,75,99,63,413,606,505,569,805,739,84,62,64,64,22,34,55,92,106,6.917885,9.053203,7.754841,6.541776,8.002672,5.929561,6.590086,7.124776,4.470420,6.542957,6.977756,6.849225,6.176808,7.098243,6.511736,5.938180,3.508590,4.142220,7.323547,7.958097,6.193710,6.553187,7.965843,4.659545,5.232669,6.970544,6.336019,5.903045,6.448431,5.822780,5.784141,6.438258,4.765583,4.946651,6.497084,5.240774,0.614020,0.721062,0.556853,3.284255,4.968064,4.191374,4.549377,6.078559,5.373569,0.723035,0.534028,0.501332,0.466249,0.171625,0.285731,0.460822,0.734464,0.837934,22.175449,28.944750,24.991308,20.398188,25.161449,18.588928,20.732325,22.397520,13.912414,21.104654,22.234537,21.655819,19.241581,22.181299,20.276731,18.145658,10.826177,12.626996,23.823465,25.953836,19.942156,20.667622,25.445499,14.766518,16.656197,22.389368,20.117403,19.028448,20.949587,18.598488,17.884378,20.363613,15.027281,15.834009,20.804281,16.702559,1.624135,2.010546,1.579268,10.431118,16.055096,13.422451,14.763781,19.628809,17.305588,1.907769,1.462104,1.400057,1.241074,0.464722,0.793627,1.263844,2.062966,2.402296
10549,NM_006406,PRDX4,peroxiredoxin 4,protein_coding,NP_006397.1,17169,300927,.,.,555,644,548,639,531,487,704,645,821,760,612,867,656,524,479,590,570,772,659,695,866,633,608,760,673,739,568,695,646,736,685,643,625,745,665,560,1924,1745,1204,738,792,712,622,747,757,1878,1607,1656,1493,1592,1383,1431,1316,1226,15.147827,15.632498,14.773561,15.816752,12.491631,13.742578,15.333626,14.102397,15.802194,14.526365,17.403906,16.307066,13.809433,13.408789,13.056386,14.583981,14.534683,16.365808,15.644806,16.384449,19.901901,14.891717,14.982968,16.487064,18.774479,17.340204,15.399829,17.565964,17.551098,18.538559,16.693190,18.102913,15.417541,18.369459,16.708271,15.659342,43.374493,35.233566,29.669043,16.144972,17.878000,16.269369,13.694141,15.512890,15.148732,44.851074,38.555305,35.948284,30.181166,35.781540,32.874397,33.306725,29.110714,26.681311,48.556732,49.979965,47.610344,49.318882,39.275322,43.082409,48.239384,44.332439,49.178066,46.855564,55.457340,51.559540,43.018230,41.901119,40.655949,44.565151,44.848511,49.888943,50.892483,53.434795,64.079010,46.965908,47.860485,52.248981,59.761364,55.696686,48.895779,56.623837,57.019787,59.213840,51.614807,57.257835,48.616032,58.799812,53.501476,49.906956,114.729164,98.242195,84.143196,51.278019,57.775623,52.101009,44.440651,50.094032,48.786514,118.342171,105.559776,100.391861,80.337067,96.888588,91.309677,91.346611,81.766296,76.493416
